episode_number,episode_title,reference_title,reference_url,reference_type_id
358,Para Que Serve O Dinheiro,Substitution effects in a generalized token economy with pigeons,https://onlinelibrary.wiley.com/doi/abs/10.1002/jeab.231?casa_token=dl0Q1BUkfpIAAAAA:m8S3VXAUx7CscNLsW5iGrWy8mwZEmmEO5O8ZAnnDAQ7h2bnyn1aXTPm7Jtf4jZAcf7RB3REp1TPj7SCm,9
358,Para Que Serve O Dinheiro,On the Psychology of TikTok Use: A First Glimpse From Empirical Findings,https://www.frontiersin.org/articles/10.3389/fpubh.2021.641673/full,9
358,Para Que Serve O Dinheiro,Making a difference matters: Impact unlocks the emotional benefits of prosocial spending,https://www.sciencedirect.com/science/article/pii/S0167268113000176,2
358,Para Que Serve O Dinheiro,A meta-analytic investigation of consumer over-indebtedness: The role of impulsivity,https://onlinelibrary.wiley.com/doi/abs/10.1111/ijcs.12570?casa_token=576VSF7GUDcAAAAA:-icBOH3mqjCwQJnJsafk8Nf9y23bxnZKJClQ-ouSzG47PEBia7Gqk6_HEu8rnr4EfxkN0Ba9TMb_zesd,9
358,Para Que Serve O Dinheiro,Video game loot boxes are psychologically akin to gambling,https://www.nature.com/articles/s41562-018-0360-1,9
358,Para Que Serve O Dinheiro,Long-run Effects of Lottery Wealth on Psychological Well-being,https://www.nber.org/papers/w24667,9
358,Para Que Serve O Dinheiro,Prosocial Spending and Well-Being: Cross-Cultural Evidence for a Psychological Universal,https://dash.harvard.edu/bitstream/handle/1/11320609/aknin%2Cet-al_prosocial_JPSP.pdf?sequence=1,6
358,Para Que Serve O Dinheiro,The measurement of welfare and well-being: the Leyden approach,https://pure.uva.nl/ws/files/3148285/8399_The_measurement_of_welfare_and_well_being_The_Leyden_Approach_Praag_.pdf,9
358,Para Que Serve O Dinheiro,How Physical Education through TikTok Makes a Difference: The Use of TikTok to Promote Learning Activities,https://www.researchgate.net/profile/Eka-Novita-Sari/publication/359669497_How_Physical_Education_through_TikTok_Makes_a_Difference_The_Use_of_TikTok_to_Promote_Learning_Activities/links/624a3b8221077329f2f04ad8/How-Physical-Education-through-TikTok-Makes-a-Difference-The-Use-of-TikTok-to-Promote-Learning-Activities.pdf,9
358,Para Que Serve O Dinheiro,Viewing personalized video clips recommended by TikTok activates default mode network and ventral tegmental area,https://www.sciencedirect.com/science/article/pii/S1053811921004134,2
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,"The changing face of desktop video game monetisation: An exploration of exposure to loot boxes, pay to win, and cosmetic microtransactions in the most-played Steam games of 2010-2019",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0232780,9
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,The brave blue world: Facebook flow and Facebook Addiction Disorder (FAD),https://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0201484,9
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,Schedules of Reinforcement,https://www.google.com.br/books/edition/Schedules_of_Reinforcement/xctyCQAAQBAJ?hl=en&gbpv=0,9
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,The prevalence of loot boxes in mobile and desktop games,https://onlinelibrary.wiley.com/doi/abs/10.1111/add.14973?casa_token=A030xGdCc7cAAAAA:WCmlQWOT9_uh89sOXpjqLcTcZcPcnRSWKzE6KQiMm6WMB3ztAHcfG6qI8CNRhHbH8VobDahrV2F3hxTW,9
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,Variety of gambling activities from adolescence to age 30 and association with gambling problems: a 15-year longitudinal study of a general population sample,https://onlinelibrary.wiley.com/doi/abs/10.1111/add.13083?casa_token=kzfbg0tpFFsAAAAA:11YwPuYh2WHDHJAMTCYF7RUEeDIxk7RsLW4hvDSQoxj6feQ9ecRRhO5GRo_yKeFANFQpF4S7hh6otpPE,9
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,"Dark Flow, Depression and Multiline Slot Machine Play",https://link.springer.com/article/10.1007/s10899-017-9695-1,2
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,"Associations between loot box use, problematic gaming and gambling, and gambling-related cognitions",https://www.sciencedirect.com/science/article/pii/S0306460318315077,2
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,Video game loot boxes are linked to problem gambling: Results of a large-scale survey,https://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0206767,9
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,Internet gaming disorder: Feeling the flow of social games,https://www.sciencedirect.com/science/article/pii/S2352853218301032,2
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,"Dutch Gambling Authority vs Electronic Arts, and the future of loot boxes",https://www.gamesindustry.biz/dutch-gambling-authority-vs-electronic-arts-the-end-of-loot-boxes-as-legislative-black-boxes,9
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,Problem gamblers spend less money when loot boxes are removed from a game: a before and after study of Heroes of the Storm,https://peerj.com/articles/7700,9
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,The Janus-Faced Role of Gambling Flow in Addiction Issues,https://www.liebertpub.com/doi/abs/10.1089/cyber.2016.0453,9
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,"Rare Loot Box Rewards Trigger Larger Arousal and Reward Responses, and Greater Urge to Open More Loot Boxes",https://link.springer.com/article/10.1007/s10899-019-09913-5,2
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,DSM­5 Diagnostic Criteria: Gambling Disorder,https://www.ncpgambling.org/wp-content/uploads/2014/08/DSM-5-Diagnostic-Criteria-Gambling-Disorder.pdf,9
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,Temporal orientation and perceived control as determinants of risk-taking,https://www.sciencedirect.com/science/article/pii/0022103166900758,2
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,Fortnite microtransaction spending was associated with peers’ purchasing behaviors but not gaming disorder symptoms,https://www.sciencedirect.com/science/article/pii/S0306460319310585?casa_token=6nJDEoR5pS0AAAAA:Iknu6yqP4TrV9mz_FeNlIVgMb-v4HniS6m0D92hAJxaDBBswnG2tK6J-Nx_gJVWUDmHv1aWXQ6o,2
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,Gambling Severity Predicts Midbrain Response to Near-Miss Outcomes,https://www.jneurosci.org/content/jneuro/30/18/6180.full.pdf,9
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,Altered neural correlates of reward and loss processing during simulated slot-machine fMRI in pathological gambling and cocaine dependence☆,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4266109,2
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,"Resistance to extinction as a function of percentage of reinforcement, number of training trials, and conditioned reinforcement",https://pubmed.ncbi.nlm.nih.gov/5908814,2
359,Recompensas Pagas Ou Loot Boxes Em Jogos Online Sao Perigosos,Loot box engagement and problem gambling among adolescent gamers: Findings from a national survey,https://www.sciencedirect.com/science/article/pii/S0306460319310007?casa_token=u9Ake6SttRUAAAAA:jAkQRxlALHm2odFtqAztw4XzbfI-984t8gS0VLIjPFFADksNJ6tCA1kBdL5HBbSv7LF4MRYTX7c,2
360,O Que E E Como Lidar Com O Bullying,The theory of constructed emotion: an active inference account of interoception and categorization,https://academic.oup.com/scan/article/12/1/1/2823712,9
360,O Que E E Como Lidar Com O Bullying,The Development of Emotion Reasoning in Infancy and Early Childhood,https://childemotion.waisman.wisc.edu/wp-content/uploads/sites/318/2020/12/Ruba-Pollak-2020.pdf,6
360,O Que E E Como Lidar Com O Bullying,Rethinking School-Based Bullying Prevention Through the Lens of Social and Emotional Learning: a Bioecological Perspective,https://link.springer.com/article/10.1007/s42380-019-00019-5,2
360,O Que E E Como Lidar Com O Bullying,Emotional granularity is associated with daily experiential diversity,https://psyarxiv.com/24mpf,9
360,O Que E E Como Lidar Com O Bullying,Cyber-Harassment: A Study of a New Method for an Old Behavior,https://www.researchgate.net/profile/Tanya-Beran/publication/240793105_Cyber-Harassment_A_Study_of_a_New_Method_for_an_Old_Behavior/links/02e7e52d6b9365ad15000000/Cyber-Harassment-A-Study-of-a-New-Method-for-an-Old-Behavior.pdf,9
360,O Que E E Como Lidar Com O Bullying,Emotional Expressions Reconsidered: Challenges to Inferring Emotion From Human Facial Movements,https://journals.sagepub.com/doi/full/10.1177/1529100619832930,9
360,O Que E E Como Lidar Com O Bullying,"Exploring spatiotemporal changes in the multi-granularity emotions of people in the city: a case study of Nanchang, China",https://link.springer.com/article/10.1007/s43762-021-00030-x,2
360,O Que E E Como Lidar Com O Bullying,School-Based Programs to Reduce Bullying and Victimization,https://onlinelibrary.wiley.com/doi/pdf/10.4073/csr.2009.6,9
360,O Que E E Como Lidar Com O Bullying,Do the victims of school bullies tend to become depressed later in life?A systematic review and meta-analysis of longitudinal studies,https://njbullying.org/documents/Ttofi2011.pdf,9
360,O Que E E Como Lidar Com O Bullying,Translating Research to Practice in Bullying Prevention,https://www.apa.org/pubs/journals/releases/amp-a0039114.pdf,9
360,O Que E E Como Lidar Com O Bullying,Workplace Bullying and Harassment in South Korea,https://www.jil.go.jp/english/reports/documents/jilpt-reports/no.12.pdf#page=97,9
360,O Que E E Como Lidar Com O Bullying,"Emotion Words, Emotion Concepts, and Emotional Development in Children: A Constructionist Hypothesis",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6716622,2
360,O Que E E Como Lidar Com O Bullying,Natural emotion vocabularies as windows on distress and well-being,https://www.nature.com/articles/s41467-020-18349-0,9
360,O Que E E Como Lidar Com O Bullying,Bullying Behaviors Among US Youth: Prevalence and Association With Psychosocial Adjustment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2435211,2
360,O Que E E Como Lidar Com O Bullying,Emotional Nuance: Examining Positive Emotional Granularity and Well-Being,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8901891,2
360,O Que E E Como Lidar Com O Bullying,Effectiveness of the KiVa Antibullying Program: Grades 1-3 and 7-9,https://www.researchgate.net/publication/259452909_Effectiveness_of_the_KiVa_Antibullying_Program_Grades_1-3_and_7-9,9
360,O Que E E Como Lidar Com O Bullying,Bullying and Peer Victimization at School: Perceptual Differences Between Students and School Staff,https://www.tandfonline.com/doi/abs/10.1080/02796015.2007.12087929,9
360,O Que E E Como Lidar Com O Bullying,Developing an Understanding of Emotion Categories: Lessons from Objects,https://journals.sagepub.com/doi/full/10.1177/1529100619832930,9
361,O Que Acontece Quando Tomamos Um Susto,"GLRB allelic variation associated with agoraphobic cognitions, increased startle response and fear network activation: a potential neurogenetic pathway to panic disorder",https://www.nature.com/articles/mp20172,9
361,O Que Acontece Quando Tomamos Um Susto,Graph theory analysis of resting-state functional magnetic resonance imaging in essential tremor,https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.24730?casa_token=ff_kOBj_o6sAAAAA:-8X5s4r8fdMGtMObacCBwEgMc4SYkOjoi18srOLSd2TGR4OexMfcoMPgwpCkG14LPdbhMxtYT18HClbj,9
361,O Que Acontece Quando Tomamos Um Susto,Why twenty amino acid residue types suffice(d) to support all living systems,https://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0204883,9
361,O Que Acontece Quando Tomamos Um Susto,Startle syndromes,https://www.sciencedirect.com/science/article/pii/S1474442206704707#fig1,2
361,O Que Acontece Quando Tomamos Um Susto,Hyperekplexia and stiff-man syndrome: abnormal brainstem reflexes suggest a physiological relationship,https://jnnp.bmj.com/content/jnnp/75/9/1265.full.pdf,9
361,O Que Acontece Quando Tomamos Um Susto,Emotion modulation of the startle reflex in essential tremor: Blunted reactivity to unpleasant and pleasant pictures,https://www.sciencedirect.com/science/article/pii/S1353802016304345?casa_token=a_uv0EAB-MAAAAAA:nVPXCMJIIN37x8BB_NeNa92WVKvWF3pu_TlOmOovfO1Lvd_JS0gVLXXRVCfObIp1ZIEkEA0KWos,2
361,O Que Acontece Quando Tomamos Um Susto,The audiogenic startle response in Tourette’s syndrom,https://movementdisorders.onlinelibrary.wiley.com/doi/abs/10.1002/mds.870100605,9
361,O Que Acontece Quando Tomamos Um Susto,Startle syndromes,https://www.thelancet.com/journals/laneur/article/PIIS1474-4422(06)70470-7/fulltext,9
361,O Que Acontece Quando Tomamos Um Susto,Habituation of a startle response,https://www.youtube.com/watch?v=Kfu0FAAu-10,1
361,O Que Acontece Quando Tomamos Um Susto,STARTLE DISEASE OR HYPEREKPLEXIA FURTHER DELINEATION OF THE SYNDROME,https://academic.oup.com/brain/article-abstract/103/4/985/360048?redirectedFrom=fulltext&login=false,9
361,O Que Acontece Quando Tomamos Um Susto,Moro Reflex Newborn Test | Startle Reflex | Pediatric Nursing Assessment,https://www.youtube.com/watch?v=6AfkNg1i_LM,1
361,O Que Acontece Quando Tomamos Um Susto,Research Progress in the Study of Startle Reflex to Disease States,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8884703,2
361,O Que Acontece Quando Tomamos Um Susto,ELECTROCLINICAL FEATURES OF CONVULSIONS INDUCED BY STIMULATION OF BRAIN STEM,https://journals.physiology.org/doi/abs/10.1152/jn.1958.21.5.430,9
361,O Que Acontece Quando Tomamos Um Susto,The glycinergic inhibitory synapse,https://link.springer.com/article/10.1007/PL00000899,2
361,O Que Acontece Quando Tomamos Um Susto,Startle Disease: New Molecular Insights into an Old Neurological Disorder,https://journals.sagepub.com/doi/full/10.1177/10738584221104724,9
362,Reconhecer Se No Espelho E Sinal De Consciencia De Si,Smelling themselves: Dogs investigate their own odours longer when modified in an “olfactory mirror” test,https://www.sciencedirect.com/science/article/pii/S0376635717300104?casa_token=PhluAmjUyzYAAAAA:7CjoNgZsF7Hi4zGgV-48KcNzGUx_w2a5vuTmH6asAMDsnBKvAOe1H4kOrLMlawezN9D11LyHoUQ,2
362,Reconhecer Se No Espelho E Sinal De Consciencia De Si,The Thief in the Mirror,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2517621,2
362,Reconhecer Se No Espelho E Sinal De Consciencia De Si,Mirror-Induced Behavior in the Magpie (Pica pica): Evidence of Self-Recognition,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2517622,2
362,Reconhecer Se No Espelho E Sinal De Consciencia De Si,Chapter 12 – Origin and evolution of human consciousness,https://www.sciencedirect.com/science/article/abs/pii/S0079612319300615,2
362,Reconhecer Se No Espelho E Sinal De Consciencia De Si,Relative Brain Size and Cognitive Equivalence in Fishes,https://www.karger.com/Article/Abstract/520741,9
362,Reconhecer Se No Espelho E Sinal De Consciencia De Si,Self-Awareness and the Emergence of Mind in Primates,https://www.researchgate.net/publication/227823804_Self-Awareness_and_the_Emergence_of_Mind_in_Primates,9
362,Reconhecer Se No Espelho E Sinal De Consciencia De Si,The evolution of primate visual self-recognition: evidence of absence in lesser apes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2660989,2
362,Reconhecer Se No Espelho E Sinal De Consciencia De Si,Chimpanzees: Self-Recognition,https://sci-hub.se/https://www.science.org/doi/10.1126/science.167.3914.86,9
362,Reconhecer Se No Espelho E Sinal De Consciencia De Si,Mirror mediated object discrimination and self-directed behavior in a female gorilla,https://link.springer.com/article/10.1007/BF02382873,2
362,Reconhecer Se No Espelho E Sinal De Consciencia De Si,Another gorilla (Gorilla gorilla gorilla) recognizes himself in a mirror,https://onlinelibrary.wiley.com/doi/10.1002/ajp.20355,9
362,Reconhecer Se No Espelho E Sinal De Consciencia De Si,Observations of scent-marking and discriminating self from others by a domestic dog (Canis familiaris): tales of displaced yellow snow,https://www.sciencedirect.com/science/article/pii/S0376635701001425?casa_token=0n7Jhmn-3a8AAAAA:RAfqKR-VCCNDD-74hq9QH6ywysv6-UDe4IQ1Yc52MRYDJFpHtD1PVFrl17KW3oWQ-GSc2oBgMcU,2
362,Reconhecer Se No Espelho E Sinal De Consciencia De Si,Mirror self-recognition in the bottlenose dolphin: A case of cognitive convergence,https://www.pnas.org/doi/10.1073/pnas.101086398,9
362,Reconhecer Se No Espelho E Sinal De Consciencia De Si,Cleaner wrasse pass the mark test. What are the implications for consciousness and self-awareness testing in animals?,https://www.biorxiv.org/content/10.1101/397067v1,9
362,Reconhecer Se No Espelho E Sinal De Consciencia De Si,Five levels of self-awareness as they unfold early in life,https://psychology.emory.edu/cognition/rochat/Rochat5levels.pdf,6
363,Jejum De Dopamina Funciona,The pathobiological basis of depression in Parkinson disease: challenges and outlooks,https://link.springer.com/article/10.1007/s00702-022-02559-5,2
363,Jejum De Dopamina Funciona,"Risk-taking behavior: dopamine D2/D3 receptors, feedback, and frontolimbic activity",https://pubmed.ncbi.nlm.nih.gov/23966584,2
363,Jejum De Dopamina Funciona,Locus coeruleus: a new look at the blue spot,https://www.nature.com/articles/s41583-020-0360-9,9
363,Jejum De Dopamina Funciona,Functionally similar yet distinct neural mechanisms underlie different choice behaviors: ALE meta-analyses of decision-making under risk in adolescents and adults,https://www.sciencedirect.com/science/article/pii/S0273229722000429?casa_token=KTRCi8lyCS4AAAAA:ixO0Is7PU_27smcTogD487NNaYuXqC4wMaAjmPvfMiUgD9xTdhoz7Y53kpdrebDcoT3CEq5AIsw,2
363,Jejum De Dopamina Funciona,"The comorbidity of insomnia, chronic pain, and depression: dopamine as a putative mechanism",https://pubmed.ncbi.nlm.nih.gov/22748562,2
363,Jejum De Dopamina Funciona,"Melioration, matching, and maximization",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1333063,2
363,Jejum De Dopamina Funciona,Recent developments in drug-induced movement disorders: a mixed picture,https://pubmed.ncbi.nlm.nih.gov/31279747,2
363,Jejum De Dopamina Funciona,Genetic variations influence brain changes in patients with attention-deficit hyperactivity disorder,https://www.nature.com/articles/s41398-021-01473-w,9
363,Jejum De Dopamina Funciona,Dopamine D3 Receptor in Parkinson Disease: A Prognosis Biomarker and an Intervention Target,https://link.springer.com/chapter/10.1007/7854_2022_373,2
363,Jejum De Dopamina Funciona,The mesolimbic dopamine reward circuit in depression,https://pubmed.ncbi.nlm.nih.gov/16566899,2
